3.943404723,3.820544197,3.547991721,3.093617413,0.896818058
3.905904278,3.483016125,3.425119469,2.511798917,0.783595356
3.736843916,3.298476685,3.064177281,2.300936842,0.651480362
3.566629427,3.061926348,2.711561655,1.43017703,0.519622934
3.23946614,2.977980217,2.447710414,1.373172373,0.273518118
