0.418936848,0.268178569,0.242513793,0.188680571
0.563262813,0.338635477,0.277008913,0.208010661
0.639561934,0.470898354,0.417568394,0.282727197
0.82914638,0.745829552,0.618826464,0.283133195
0.907103399,0.827505238,0.648806446,0.431282336
