0.109745394,0.076982193,0.0410791,0.025583902
0.389314136,0.196625149,0.094253641,0.054577284
0.544718001,0.288172765,0.199231033,0.06498688
0.759609952,0.559795802,0.356351358,0.09248739
0.90275421,0.650253294,0.599452699,0.141628153
