0.175508083,0.071919745,0.05881294,0.035600358
0.317264997,0.114673986,0.076733938,0.043268435
0.409039467,0.22174526,0.174363364,0.079934668
0.687483719,0.556261721,0.382946193,0.080164406
0.822836576,0.684764919,0.420949805,0.186004453
