0.134662974,0.061740647,0.049481589,0.02862587
0.225238155,0.150725771,0.077319566,0.057778633
0.533903942,0.298322081,0.151007645,0.072195266
0.655681498,0.444611265,0.354572974,0.084689704
0.945061596,0.619984181,0.507863414,0.13167194
